item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
tab:equiv.cap02.n01,number,95%,95%,tab:equiv,caption,tab:equiv,"Each cell gives the run-level mean difference (h) and its 95% bootstrap confidence interval over runs; a cell is equivalent when the whole interval lies inside [-δ, +δ].",,
tab:equiv.cap03,sentence,,,tab:equiv,caption,tab:equiv,"All 33 of 33 cells are equivalent, and no interval endpoint reaches ±0.6 h, so the margin is cleared with an order of magnitude to spare.",C045,
tab:equiv.cap03.n01,number,33,33,tab:equiv,caption,tab:equiv,"All 33 of 33 cells are equivalent, and no interval endpoint reaches ±0.6 h, so the margin is cleared with an order of magnitude to spare.",,
tab:equiv.cap03.n02,number,33,33,tab:equiv,caption,tab:equiv,"All 33 of 33 cells are equivalent, and no interval endpoint reaches ±0.6 h, so the margin is cleared with an order of magnitude to spare.",,
tab:equiv.cap03.n03,number,±0.6,±0.6,tab:equiv,caption,tab:equiv,"All 33 of 33 cells are equivalent, and no interval endpoint reaches ±0.6 h, so the margin is cleared with an order of magnitude to spare.",,
tab:equiv.cap04,sentence,,,tab:equiv,caption,tab:equiv,Deep sequence models are evaluated on the bearings long enough to form a length-30 sequence (n = 3 on XJTU-SY).,,
tab:equiv.cap04.n01,number,30,30,tab:equiv,caption,tab:equiv,Deep sequence models are evaluated on the bearings long enough to form a length-30 sequence (n = 3 on XJTU-SY).,,
tab:equiv.cap04.n02,number,3,3,tab:equiv,caption,tab:equiv,Deep sequence models are evaluated on the bearings long enough to form a length-30 sequence (n = 3 on XJTU-SY).,,
tab:equiv.cap05,sentence,,,tab:equiv,caption,tab:equiv,"IMS is equivalent in no cell at n = 3, its intervals being too wide to decide, and ONGC is untestable at n = 1; neither enters this family.",C014;C046,
tab:equiv.cap05.n01,number,3,3,tab:equiv,caption,tab:equiv,"IMS is equivalent in no cell at n = 3, its intervals being too wide to decide, and ONGC is untestable at n = 1; neither enters this family.",,
tab:equiv.cap05.n02,number,1,1,tab:equiv,caption,tab:equiv,"IMS is equivalent in no cell at n = 3, its intervals being too wide to decide, and ONGC is untestable at n = 1; neither enters this family.",,
fig:crossdataset.cap01,sentence,,,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",C014;C035,
fig:crossdataset.cap01.n01,number,3,3,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",,
fig:crossdataset.cap01.n02,number,10,10,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",,
fig:crossdataset.cap01.n03,number,6,6,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",,
fig:crossdataset.cap01.n04,number,6,6,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",,
fig:crossdataset.cap01.n05,number,1,1,fig:crossdataset,caption,fig:crossdataset,"Median run-level lead-time difference (aggregate - decimate) per dataset and detector, annotated with the unit of inference (n = 3 IMS, n = 10 XJTU, n = 6 FEMTO, n = 6 Ferrara), plus the n = 1 ONGC case study (Appendix D.2).",,
fig:crossdataset.cap02,sentence,,,fig:crossdataset,caption,fig:crossdataset,"IMS shows a positive median shift for most magnitude detectors, not consistent across its three runs; the inferential XJTU, FEMTO, and Ferrara differences are ≈0 on this scale.",C041;C042,
fig:crossdataset.cap02.n01,number,0,0,fig:crossdataset,caption,fig:crossdataset,"IMS shows a positive median shift for most magnitude detectors, not consistent across its three runs; the inferential XJTU, FEMTO, and Ferrara differences are ≈0 on this scale.",,
fig:crossdataset.cap03,sentence,,,fig:crossdataset,caption,fig:crossdataset,The cross-dataset headline is a null result.,,
fig:crossdataset.cap04,sentence,,,fig:crossdataset,caption,fig:crossdataset,ONGC bars are hatched to mark the n = 1 descriptive case study as separate from the four inferential datasets.,C013;C014,
fig:crossdataset.cap04.n01,number,1,1,fig:crossdataset,caption,fig:crossdataset,ONGC bars are hatched to mark the n = 1 descriptive case study as separate from the four inferential datasets.,,
fig:sweep.cap01,sentence,,,fig:sweep,caption,fig:sweep,"Detection lead time vs effective SCADA logging interval on IMS (controlled sweep, mean across runs).",,
fig:sweep.cap02,sentence,,,fig:sweep,caption,fig:sweep,"Aggregation (left) preserves lead time as the interval coarsens far better than decimation (right), where the variance-sensitive detectors collapse at coarse rates.",C072,
tab:imssweep.cap01,sentence,,,tab:imssweep,caption,tab:imssweep,"IMS controlled sweep: run-level difference of ag- Ta gregate vs decimate lead time, collapsing the five within-run (a sampling factors to one mean difference per run (the unit of du inference; n = 3).",,
tab:imssweep.cap01.n01,number,3,3,tab:imssweep,caption,tab:imssweep,"IMS controlled sweep: run-level difference of ag- Ta gregate vs decimate lead time, collapsing the five within-run (a sampling factors to one mean difference per run (the unit of du inference; n = 3).",,
tab:imssweep.cap02,sentence,,,tab:imssweep,caption,tab:imssweep,The exact two-sided sign test floors at de p = 0.25 at n = 3.,C036;C037,
tab:imssweep.cap02.n01,number,0.25,0.25,tab:imssweep,caption,tab:imssweep,The exact two-sided sign test floors at de p = 0.25 at n = 3.,,
tab:imssweep.cap02.n02,number,3,3,tab:imssweep,caption,tab:imssweep,The exact two-sided sign test floors at de p = 0.25 at n = 3.,,
tab:imssweep.cap03,sentence,,,tab:imssweep,caption,tab:imssweep,Holm-adjusted p in Table 8. be,C039,
tab:holm.cap01,sentence,,,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",C014;C039,
tab:holm.cap01.n01,number,44,44,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap01.n02,number,3,3,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap01.n03,number,10,10,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap01.n04,number,6,6,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap01.n05,number,6,6,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap01.n06,number,1,1,tab:holm,caption,tab:holm,"Holm-Bonferroni correction across the N = 44 Ta detector × dataset family (IMS n = 3, XJTU-SY n = 10, th FEMTO n = 6, University of Ferrara n = 6; ONGC, n = 1, te is excluded).",,
tab:holm.cap02,sentence,,,tab:holm,caption,tab:holm,"Cells are the raw run-level sign-test p-value for te the aggregate-vs-decimate comparison, grouped by dataset to across the columns.",,
tab:holm.cap03,sentence,,,tab:holm,caption,tab:holm,"The smallest is 0.125 (Transformer-AD pl on FEMTO); no cell is nominally significant at an uncor- ro rected α = 0.05. ‡: the three deep sequence models need sio a length-30 window sequence, so their XJTU-SY tests are co n = 3.",C044,
tab:holm.cap03.n01,number,0.125,0.125,tab:holm,caption,tab:holm,"The smallest is 0.125 (Transformer-AD pl on FEMTO); no cell is nominally significant at an uncor- ro rected α = 0.05. ‡: the three deep sequence models need sio a length-30 window sequence, so their XJTU-SY tests are co n = 3.",,
tab:holm.cap03.n02,number,0.05,0.05,tab:holm,caption,tab:holm,"The smallest is 0.125 (Transformer-AD pl on FEMTO); no cell is nominally significant at an uncor- ro rected α = 0.05. ‡: the three deep sequence models need sio a length-30 window sequence, so their XJTU-SY tests are co n = 3.",,
tab:holm.cap03.n03,number,30,30,tab:holm,caption,tab:holm,"The smallest is 0.125 (Transformer-AD pl on FEMTO); no cell is nominally significant at an uncor- ro rected α = 0.05. ‡: the three deep sequence models need sio a length-30 window sequence, so their XJTU-SY tests are co n = 3.",,
tab:holm.cap03.n04,number,3,3,tab:holm,caption,tab:holm,"The smallest is 0.125 (Transformer-AD pl on FEMTO); no cell is nominally significant at an uncor- ro rected α = 0.05. ‡: the three deep sequence models need sio a length-30 window sequence, so their XJTU-SY tests are co n = 3.",,
tab:holm.cap04,sentence,,,tab:holm,caption,tab:holm,After Holm correction every one of the forty-four adjusted p-values is 1.00 and no hypothesis is rejected at α = 0.05; the adjusted-p and rejection columns are therefore omitted rather than repeated forty-four times.,C039;C043,
tab:holm.cap04.n01,number,1.00,1.00,tab:holm,caption,tab:holm,After Holm correction every one of the forty-four adjusted p-values is 1.00 and no hypothesis is rejected at α = 0.05; the adjusted-p and rejection columns are therefore omitted rather than repeated forty-four times.,,
tab:holm.cap04.n02,number,0.05,0.05,tab:holm,caption,tab:holm,After Holm correction every one of the forty-four adjusted p-values is 1.00 and no hypothesis is rejected at α = 0.05; the adjusted-p and rejection columns are therefore omitted rather than repeated forty-four times.,,
tab:perbearing.cap01,sentence,,,tab:perbearing,caption,tab:perbearing,XJTU-SY per-bearing summary at full resolution (aggregate).,,
tab:perbearing.cap02,sentence,,,tab:perbearing,caption,tab:perbearing,“Valid/5” counts the detectors (of five) that produce a valid alarm; “Mean valid” is the mean lead over those detectors; “Best” is the oracle maximum over the five.,,
tab:perbearing.cap02.n01,number,5,5,tab:perbearing,caption,tab:perbearing,“Valid/5” counts the detectors (of five) that produce a valid alarm; “Mean valid” is the mean lead over those detectors; “Best” is the oracle maximum over the five.,,
tab:perbearing.cap03,sentence,,,tab:perbearing,caption,tab:perbearing,Two bearings are warned by no detector (0/5).,,
tab:perbearing.cap03.n01,number,0/5,0/5,tab:perbearing,caption,tab:perbearing,Two bearings are warned by no detector (0/5).,,
tab:gatedcontrast.cap01,sentence,,,tab:gatedcontrast,caption,tab:gatedcontrast,"Aggregate-decimate contrast under the raw and the gated metric, on the post-N-20 reruns over all eleven detectors.",C011;C084,
tab:gatedcontrast.cap01.n01,number,20,20,tab:gatedcontrast,caption,tab:gatedcontrast,"Aggregate-decimate contrast under the raw and the gated metric, on the post-N-20 reruns over all eleven detectors.",,
tab:gatedcontrast.cap02,sentence,,,tab:gatedcontrast,caption,tab:gatedcontrast,“Med. ∆” is the median across detectors of each detector’s run-level median difference; n+/n-/0 counts detectors by the sign of that median; n¯eff is the mean effective sample size once zero-difference runs are dropped.,C038;C084;C130,
tab:gatedcontrast.cap02.n01,number,0,0,tab:gatedcontrast,caption,tab:gatedcontrast,“Med. ∆” is the median across detectors of each detector’s run-level median difference; n+/n-/0 counts detectors by the sign of that median; n¯eff is the mean effective sample size once zero-difference runs are dropped.,,
tab:gatedcontrast.cap03,sentence,,,tab:gatedcontrast,caption,tab:gatedcontrast,Gating costs roughly half the effective sample size and changes no conclu- sion: under both metrics no hypothesis is rejected after Holm correction across the N = 44 family.,C039;C043;C084,
tab:gatedcontrast.cap03.n01,number,44,44,tab:gatedcontrast,caption,tab:gatedcontrast,Gating costs roughly half the effective sample size and changes no conclu- sion: under both metrics no hypothesis is rejected after Holm correction across the N = 44 family.,,
