item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
S40.009.n06,number,20,20,Data and Code Availability,body,Data and Code Availability,"Released, so that the n = 1 case study can be repeated rather than merely inspected, are the derived files behind every ONGC number in this paper (all paths relative to results/tables/): the degradation health-indicator series in ongc_health_ indicator.csv, a single baseline-standardized scalar per 10 s timestamp aggregated over all four channels, with the run-level split, onset and failure markers in ongc_ onset_markers.csv—the published onset of 2023-1113 03:44 is recomputable from these two files alone, with no proprietary input, and the repository’s test suite asserts exactly that; per-detector lead time and pre-onset false-alarm rate, together with the full post-N-20 sampling sweep (both modes × five factors × eleven detectors, 110 rows), in n20_rerun_long_ONGC.csv, with its aggregated and interval forms in benchmark_ONGC_aggregate_ n20.csv and benchmark_ONGC_leadtime_ci_ n20.csv; the per-detector ONGC median differences of Table 6 in n20_ongc_minutes.csv; the paired-test outputs in benchmark_ONGC_paired_test_n20. csv; the conformal calibration series behind Figure 4d in calibration_ONGC.csv and calibration_ ONGC_pooled.csv; and the onset reruns under the two decoupled health indicators in rg3_rerun_long_ONGC_ rms_kurt.csv and rg3_rerun_long_ONGC_pca1. csv, both of which are the pre-N-20 arm, retained as provenance for the indicator comparison; no number reported here depends on them, and the aggregate-vs-decimate contrast is taken from the post-N-20 files named above.",,
S40.009.n07,number,110,110,Data and Code Availability,body,Data and Code Availability,"Released, so that the n = 1 case study can be repeated rather than merely inspected, are the derived files behind every ONGC number in this paper (all paths relative to results/tables/): the degradation health-indicator series in ongc_health_ indicator.csv, a single baseline-standardized scalar per 10 s timestamp aggregated over all four channels, with the run-level split, onset and failure markers in ongc_ onset_markers.csv—the published onset of 2023-1113 03:44 is recomputable from these two files alone, with no proprietary input, and the repository’s test suite asserts exactly that; per-detector lead time and pre-onset false-alarm rate, together with the full post-N-20 sampling sweep (both modes × five factors × eleven detectors, 110 rows), in n20_rerun_long_ONGC.csv, with its aggregated and interval forms in benchmark_ONGC_aggregate_ n20.csv and benchmark_ONGC_leadtime_ci_ n20.csv; the per-detector ONGC median differences of Table 6 in n20_ongc_minutes.csv; the paired-test outputs in benchmark_ONGC_paired_test_n20. csv; the conformal calibration series behind Figure 4d in calibration_ONGC.csv and calibration_ ONGC_pooled.csv; and the onset reruns under the two decoupled health indicators in rg3_rerun_long_ONGC_ rms_kurt.csv and rg3_rerun_long_ONGC_pca1. csv, both of which are the pre-N-20 arm, retained as provenance for the indicator comparison; no number reported here depends on them, and the aggregate-vs-decimate contrast is taken from the post-N-20 files named above.",,
S40.009.n08,number,20,20,Data and Code Availability,body,Data and Code Availability,"Released, so that the n = 1 case study can be repeated rather than merely inspected, are the derived files behind every ONGC number in this paper (all paths relative to results/tables/): the degradation health-indicator series in ongc_health_ indicator.csv, a single baseline-standardized scalar per 10 s timestamp aggregated over all four channels, with the run-level split, onset and failure markers in ongc_ onset_markers.csv—the published onset of 2023-1113 03:44 is recomputable from these two files alone, with no proprietary input, and the repository’s test suite asserts exactly that; per-detector lead time and pre-onset false-alarm rate, together with the full post-N-20 sampling sweep (both modes × five factors × eleven detectors, 110 rows), in n20_rerun_long_ONGC.csv, with its aggregated and interval forms in benchmark_ONGC_aggregate_ n20.csv and benchmark_ONGC_leadtime_ci_ n20.csv; the per-detector ONGC median differences of Table 6 in n20_ongc_minutes.csv; the paired-test outputs in benchmark_ONGC_paired_test_n20. csv; the conformal calibration series behind Figure 4d in calibration_ONGC.csv and calibration_ ONGC_pooled.csv; and the onset reruns under the two decoupled health indicators in rg3_rerun_long_ONGC_ rms_kurt.csv and rg3_rerun_long_ONGC_pca1. csv, both of which are the pre-N-20 arm, retained as provenance for the indicator comparison; no number reported here depends on them, and the aggregate-vs-decimate contrast is taken from the post-N-20 files named above.",,
S40.009.n09,number,20,20,Data and Code Availability,body,Data and Code Availability,"Released, so that the n = 1 case study can be repeated rather than merely inspected, are the derived files behind every ONGC number in this paper (all paths relative to results/tables/): the degradation health-indicator series in ongc_health_ indicator.csv, a single baseline-standardized scalar per 10 s timestamp aggregated over all four channels, with the run-level split, onset and failure markers in ongc_ onset_markers.csv—the published onset of 2023-1113 03:44 is recomputable from these two files alone, with no proprietary input, and the repository’s test suite asserts exactly that; per-detector lead time and pre-onset false-alarm rate, together with the full post-N-20 sampling sweep (both modes × five factors × eleven detectors, 110 rows), in n20_rerun_long_ONGC.csv, with its aggregated and interval forms in benchmark_ONGC_aggregate_ n20.csv and benchmark_ONGC_leadtime_ci_ n20.csv; the per-detector ONGC median differences of Table 6 in n20_ongc_minutes.csv; the paired-test outputs in benchmark_ONGC_paired_test_n20. csv; the conformal calibration series behind Figure 4d in calibration_ONGC.csv and calibration_ ONGC_pooled.csv; and the onset reruns under the two decoupled health indicators in rg3_rerun_long_ONGC_ rms_kurt.csv and rg3_rerun_long_ONGC_pca1. csv, both of which are the pre-N-20 arm, retained as provenance for the indicator comparison; no number reported here depends on them, and the aggregate-vs-decimate contrast is taken from the post-N-20 files named above.",,
S40.010,sentence,,,Data and Code Availability,body,Data and Code Availability,"The health indicator is an aggregate from which the four per-channel measurements cannot be recovered, and being baseline-standardized it discloses no absolute vibration amplitude.",,
S40.011,sentence,,,Data and Code Availability,body,Data and Code Availability,"No inferential claim in this paper depends on ONGC: it is a single asset, reported descriptively, excluded from every run-level significance test and from the 33-cell cross-dataset equivalence result, which is computed on the three multi-bearing campaigns.",C045,
S40.011.n01,number,33,33,Data and Code Availability,body,Data and Code Availability,"No inferential claim in this paper depends on ONGC: it is a single asset, reported descriptively, excluded from every run-level significance test and from the 33-cell cross-dataset equivalence result, which is computed on the three multi-bearing campaigns.",,
S42.001,sentence,,,Appendix A: Reproducibility Settings,body,Appendix A: Reproducibility Settings,"Table 11a lists the fixed hyperparameters, taken verbatim from the released config.py, and Table 12 the architectures and training protocol of the four deep models, with trainable parameter counts measured at the 49-dimensional invariant feature width; one protocol applies to every detector, dataset, run and sampling factor, with no per-condition tuning.",C020;C031;C126,
S42.001.n01,number,49,49,Appendix A: Reproducibility Settings,body,Appendix A: Reproducibility Settings,"Table 11a lists the fixed hyperparameters, taken verbatim from the released config.py, and Table 12 the architectures and training protocol of the four deep models, with trainable parameter counts measured at the 49-dimensional invariant feature width; one protocol applies to every detector, dataset, run and sampling factor, with no per-condition tuning.",,
S42.002,sentence,,,Appendix A: Reproducibility Settings,body,Appendix A: Reproducibility Settings,"Table 11b gives the wall-clock training and per-window inference cost on the largest IMS run (Xtrain = 631, Xtest = 506 windows, single CPU core, median of five repeats).",,
